"region","ålder","kön","X2019"
"Köping","82","män",79
"Köping","82","kvinnor",114
"Köping","83","män",58
"Köping","83","kvinnor",70
"Köping","84","män",71
"Köping","84","kvinnor",78
"Köping","85","män",63
"Köping","85","kvinnor",73
"Köping","86","män",63
"Köping","86","kvinnor",69
"Köping","87","män",38
"Köping","87","kvinnor",58
"Köping","88","män",41
"Köping","88","kvinnor",53
"Köping","89","män",33
"Köping","89","kvinnor",70
"Köping","90","män",25
"Köping","90","kvinnor",51
"Köping","91","män",22
"Köping","91","kvinnor",40
"Köping","92","män",14
"Köping","92","kvinnor",36
"Köping","93","män",7
"Köping","93","kvinnor",31
"Köping","94","män",4
"Köping","94","kvinnor",21
"Köping","95","män",4
"Köping","95","kvinnor",11
"Köping","96","män",5
"Köping","96","kvinnor",20
"Köping","97","män",0
"Köping","97","kvinnor",11
"Köping","98","män",2
"Köping","98","kvinnor",6
"Köping","99","män",1
"Köping","99","kvinnor",4
"Köping","100","män",0
"Köping","100","kvinnor",12
"Arboga","0","män",70
"Arboga","0","kvinnor",71
"Arboga","1","män",80
"Arboga","1","kvinnor",69
"Arboga","2","män",81
"Arboga","2","kvinnor",76
"Arboga","3","män",71
"Arboga","3","kvinnor",86
"Arboga","4","män",75
"Arboga","4","kvinnor",74
"Arboga","5","män",74
"Arboga","5","kvinnor",72
"Arboga","6","män",75
"Arboga","6","kvinnor",77
"Arboga","7","män",74
"Arboga","7","kvinnor",68
"Arboga","8","män",81
"Arboga","8","kvinnor",69
"Arboga","9","män",87
"Arboga","9","kvinnor",76
"Arboga","10","män",69
"Arboga","10","kvinnor",64
"Arboga","11","män",86
"Arboga","11","kvinnor",67
"Arboga","12","män",82
"Arboga","12","kvinnor",58
"Arboga","13","män",88
"Arboga","13","kvinnor",65
"Arboga","14","män",62
"Arboga","14","kvinnor",76
"Arboga","15","män",88
"Arboga","15","kvinnor",64
"Arboga","16","män",96
"Arboga","16","kvinnor",85
"Arboga","17","män",79
"Arboga","17","kvinnor",98
"Arboga","18","män",84
"Arboga","18","kvinnor",79
"Arboga","19","män",74
"Arboga","19","kvinnor",88
"Arboga","20","män",92
"Arboga","20","kvinnor",69
"Arboga","21","män",67
"Arboga","21","kvinnor",65
"Arboga","22","män",82
"Arboga","22","kvinnor",58
"Arboga","23","män",80
"Arboga","23","kvinnor",65
"Arboga","24","män",83
"Arboga","24","kvinnor",64
"Arboga","25","män",80
"Arboga","25","kvinnor",87
"Arboga","26","män",86
"Arboga","26","kvinnor",75
"Arboga","27","män",86
"Arboga","27","kvinnor",77
"Arboga","28","män",99
"Arboga","28","kvinnor",90
"Arboga","29","män",115
"Arboga","29","kvinnor",85
"Arboga","30","män",93
"Arboga","30","kvinnor",82
"Arboga","31","män",66
"Arboga","31","kvinnor",89
"Arboga","32","män",86
"Arboga","32","kvinnor",61
"Arboga","33","män",93
"Arboga","33","kvinnor",80
"Arboga","34","män",75
"Arboga","34","kvinnor",67
"Arboga","35","män",65
"Arboga","35","kvinnor",54
"Arboga","36","män",74
"Arboga","36","kvinnor",72
"Arboga","37","män",73
"Arboga","37","kvinnor",73
"Arboga","38","män",66
"Arboga","38","kvinnor",77
"Arboga","39","män",68
"Arboga","39","kvinnor",68
"Arboga","40","män",80
"Arboga","40","kvinnor",63
"Arboga","41","män",62
"Arboga","41","kvinnor",54
"Arboga","42","män",73
"Arboga","42","kvinnor",63
"Arboga","43","män",58
"Arboga","43","kvinnor",73
"Arboga","44","män",76
"Arboga","44","kvinnor",86
"Arboga","45","män",89
"Arboga","45","kvinnor",103
"Arboga","46","män",59
"Arboga","46","kvinnor",64
"Arboga","47","män",90
"Arboga","47","kvinnor",92
"Arboga","48","män",98
"Arboga","48","kvinnor",81
"Arboga","49","män",79
"Arboga","49","kvinnor",84
"Arboga","50","män",93
"Arboga","50","kvinnor",79
"Arboga","51","män",102
"Arboga","51","kvinnor",79
"Arboga","52","män",100
"Arboga","52","kvinnor",106
"Arboga","53","män",96
"Arboga","53","kvinnor",100
"Arboga","54","män",119
"Arboga","54","kvinnor",103
"Arboga","55","män",99
"Arboga","55","kvinnor",104
"Arboga","56","män",98
"Arboga","56","kvinnor",97
"Arboga","57","män",100
"Arboga","57","kvinnor",95
"Arboga","58","män",106
"Arboga","58","kvinnor",98
"Arboga","59","män",92
"Arboga","59","kvinnor",71
"Arboga","60","män",91
"Arboga","60","kvinnor",89
"Arboga","61","män",86
"Arboga","61","kvinnor",80
"Arboga","62","män",89
"Arboga","62","kvinnor",70
"Arboga","63","män",94
"Arboga","63","kvinnor",71
"Arboga","64","män",80
"Arboga","64","kvinnor",105
"Arboga","65","män",75
"Arboga","65","kvinnor",74
"Arboga","66","män",85
"Arboga","66","kvinnor",80
"Arboga","67","män",68
"Arboga","67","kvinnor",95
"Arboga","68","män",79
"Arboga","68","kvinnor",79
"Arboga","69","män",109
"Arboga","69","kvinnor",79
"Arboga","70","män",106
"Arboga","70","kvinnor",106
"Arboga","71","män",86
"Arboga","71","kvinnor",86
"Arboga","72","män",90
"Arboga","72","kvinnor",114
"Arboga","73","män",99
"Arboga","73","kvinnor",121
"Arboga","74","män",98
"Arboga","74","kvinnor",113
"Arboga","75","män",100
"Arboga","75","kvinnor",99
"Arboga","76","män",88
"Arboga","76","kvinnor",98
"Arboga","77","män",62
"Arboga","77","kvinnor",84
"Arboga","78","män",66
"Arboga","78","kvinnor",83
"Arboga","79","män",68
"Arboga","79","kvinnor",55
"Arboga","80","män",75
"Arboga","80","kvinnor",60
"Arboga","81","män",60
"Arboga","81","kvinnor",63
"Arboga","82","män",43
"Arboga","82","kvinnor",69
"Arboga","83","män",44
"Arboga","83","kvinnor",46
"Arboga","84","män",30
"Arboga","84","kvinnor",40
"Arboga","85","män",25
"Arboga","85","kvinnor",38
"Arboga","86","män",25
"Arboga","86","kvinnor",31
"Arboga","87","män",24
"Arboga","87","kvinnor",37
"Arboga","88","män",18
"Arboga","88","kvinnor",28
"Arboga","89","män",17
"Arboga","89","kvinnor",25
"Arboga","90","män",15
"Arboga","90","kvinnor",22
"Arboga","91","män",12
"Arboga","91","kvinnor",20
"Arboga","92","män",12
"Arboga","92","kvinnor",12
"Arboga","93","män",12
"Arboga","93","kvinnor",21
"Arboga","94","män",4
"Arboga","94","kvinnor",18
"Arboga","95","män",1
"Arboga","95","kvinnor",5
"Arboga","96","män",0
"Arboga","96","kvinnor",5
"Arboga","97","män",2
"Arboga","97","kvinnor",7
"Arboga","98","män",2
"Arboga","98","kvinnor",5
"Arboga","99","män",0
"Arboga","99","kvinnor",3
"Arboga","100","män",0
"Arboga","100","kvinnor",2
"Vansbro","0","män",31
"Vansbro","0","kvinnor",34
"Vansbro","1","män",28
"Vansbro","1","kvinnor",21
"Vansbro","2","män",39
"Vansbro","2","kvinnor",29
"Vansbro","3","män",32
"Vansbro","3","kvinnor",30
"Vansbro","4","män",33
"Vansbro","4","kvinnor",34
"Vansbro","5","män",33
"Vansbro","5","kvinnor",37
"Vansbro","6","män",31
"Vansbro","6","kvinnor",34
"Vansbro","7","män",37
"Vansbro","7","kvinnor",37
"Vansbro","8","män",39
"Vansbro","8","kvinnor",35
"Vansbro","9","män",29
"Vansbro","9","kvinnor",32
"Vansbro","10","män",47
"Vansbro","10","kvinnor",40
"Vansbro","11","män",41
"Vansbro","11","kvinnor",36
"Vansbro","12","män",50
"Vansbro","12","kvinnor",39
"Vansbro","13","män",41
"Vansbro","13","kvinnor",32
"Vansbro","14","män",32
"Vansbro","14","kvinnor",37
"Vansbro","15","män",33
"Vansbro","15","kvinnor",39
"Vansbro","16","män",29
"Vansbro","16","kvinnor",25
"Vansbro","17","män",48
"Vansbro","17","kvinnor",30
"Vansbro","18","män",40
"Vansbro","18","kvinnor",37
"Vansbro","19","män",33
"Vansbro","19","kvinnor",35
"Vansbro","20","män",61
"Vansbro","20","kvinnor",28
"Vansbro","21","män",45
"Vansbro","21","kvinnor",25
"Vansbro","22","män",33
"Vansbro","22","kvinnor",29
"Vansbro","23","män",47
"Vansbro","23","kvinnor",22
"Vansbro","24","män",33
"Vansbro","24","kvinnor",24
"Vansbro","25","män",39
"Vansbro","25","kvinnor",32
"Vansbro","26","män",46
"Vansbro","26","kvinnor",44
"Vansbro","27","män",42
"Vansbro","27","kvinnor",32
"Vansbro","28","män",44
"Vansbro","28","kvinnor",35
"Vansbro","29","män",38
"Vansbro","29","kvinnor",46
"Vansbro","30","män",48
"Vansbro","30","kvinnor",39
"Vansbro","31","män",43
"Vansbro","31","kvinnor",42
"Vansbro","32","män",35
"Vansbro","32","kvinnor",26
"Vansbro","33","män",33
"Vansbro","33","kvinnor",34
"Vansbro","34","män",37
"Vansbro","34","kvinnor",44
"Vansbro","35","män",39
"Vansbro","35","kvinnor",32
"Vansbro","36","män",40
"Vansbro","36","kvinnor",23
"Vansbro","37","män",38
"Vansbro","37","kvinnor",38
"Vansbro","38","män",30
"Vansbro","38","kvinnor",22
"Vansbro","39","män",24
"Vansbro","39","kvinnor",28
"Vansbro","40","män",24
"Vansbro","40","kvinnor",29
"Vansbro","41","män",24
"Vansbro","41","kvinnor",34
"Vansbro","42","män",38
"Vansbro","42","kvinnor",36
"Vansbro","43","män",33
"Vansbro","43","kvinnor",35
"Vansbro","44","män",41
"Vansbro","44","kvinnor",25
"Vansbro","45","män",31
"Vansbro","45","kvinnor",36
"Vansbro","46","män",43
"Vansbro","46","kvinnor",47
"Vansbro","47","män",48
"Vansbro","47","kvinnor",40
"Vansbro","48","män",41
"Vansbro","48","kvinnor",43
"Vansbro","49","män",56
"Vansbro","49","kvinnor",48
"Vansbro","50","män",45
"Vansbro","50","kvinnor",42
"Vansbro","51","män",45
"Vansbro","51","kvinnor",38
"Vansbro","52","män",34
"Vansbro","52","kvinnor",40
"Vansbro","53","män",49
"Vansbro","53","kvinnor",58
"Vansbro","54","män",50
"Vansbro","54","kvinnor",42
"Vansbro","55","män",52
"Vansbro","55","kvinnor",50
"Vansbro","56","män",54
"Vansbro","56","kvinnor",49
"Vansbro","57","män",55
"Vansbro","57","kvinnor",35
"Vansbro","58","män",50
"Vansbro","58","kvinnor",37
"Vansbro","59","män",56
"Vansbro","59","kvinnor",52
"Vansbro","60","män",41
"Vansbro","60","kvinnor",50
"Vansbro","61","män",45
"Vansbro","61","kvinnor",38
"Vansbro","62","män",44
"Vansbro","62","kvinnor",38
"Vansbro","63","män",43
"Vansbro","63","kvinnor",44
"Vansbro","64","män",62
"Vansbro","64","kvinnor",33
"Vansbro","65","män",33
"Vansbro","65","kvinnor",42
"Vansbro","66","män",52
"Vansbro","66","kvinnor",43
"Vansbro","67","män",47
"Vansbro","67","kvinnor",48
"Vansbro","68","män",47
"Vansbro","68","kvinnor",49
"Vansbro","69","män",39
"Vansbro","69","kvinnor",44
"Vansbro","70","män",47
"Vansbro","70","kvinnor",44
"Vansbro","71","män",57
"Vansbro","71","kvinnor",53
"Vansbro","72","män",47
"Vansbro","72","kvinnor",60
"Vansbro","73","män",44
"Vansbro","73","kvinnor",51
"Vansbro","74","män",47
"Vansbro","74","kvinnor",36
"Vansbro","75","män",53
"Vansbro","75","kvinnor",50
"Vansbro","76","män",50
"Vansbro","76","kvinnor",42
"Vansbro","77","män",45
"Vansbro","77","kvinnor",47
"Vansbro","78","män",24
"Vansbro","78","kvinnor",30
"Vansbro","79","män",19
"Vansbro","79","kvinnor",39
"Vansbro","80","män",33
"Vansbro","80","kvinnor",38
"Vansbro","81","män",33
"Vansbro","81","kvinnor",32
"Vansbro","82","män",21
"Vansbro","82","kvinnor",28
"Vansbro","83","män",24
"Vansbro","83","kvinnor",25
"Vansbro","84","män",17
"Vansbro","84","kvinnor",21
"Vansbro","85","män",12
"Vansbro","85","kvinnor",27
"Vansbro","86","män",12
"Vansbro","86","kvinnor",16
"Vansbro","87","män",11
"Vansbro","87","kvinnor",28
"Vansbro","88","män",13
"Vansbro","88","kvinnor",17
"Vansbro","89","män",9
"Vansbro","89","kvinnor",20
"Vansbro","90","män",7
"Vansbro","90","kvinnor",13
"Vansbro","91","män",3
"Vansbro","91","kvinnor",9
"Vansbro","92","män",1
"Vansbro","92","kvinnor",8
"Vansbro","93","män",2
"Vansbro","93","kvinnor",6
"Vansbro","94","män",2
"Vansbro","94","kvinnor",4
"Vansbro","95","män",3
"Vansbro","95","kvinnor",2
"Vansbro","96","män",3
"Vansbro","96","kvinnor",7
"Vansbro","97","män",1
"Vansbro","97","kvinnor",1
"Vansbro","98","män",0
"Vansbro","98","kvinnor",3
"Vansbro","99","män",0
"Vansbro","99","kvinnor",0
"Vansbro","100","män",0
"Vansbro","100","kvinnor",2
"Malung-Sälen","0","män",57
"Malung-Sälen","0","kvinnor",42
"Malung-Sälen","1","män",47
"Malung-Sälen","1","kvinnor",38
"Malung-Sälen","2","män",50
"Malung-Sälen","2","kvinnor",61
"Malung-Sälen","3","män",48
"Malung-Sälen","3","kvinnor",47
"Malung-Sälen","4","män",57
"Malung-Sälen","4","kvinnor",41
"Malung-Sälen","5","män",45
"Malung-Sälen","5","kvinnor",40
"Malung-Sälen","6","män",51
"Malung-Sälen","6","kvinnor",43
"Malung-Sälen","7","män",52
"Malung-Sälen","7","kvinnor",51
"Malung-Sälen","8","män",54
"Malung-Sälen","8","kvinnor",49
"Malung-Sälen","9","män",53
"Malung-Sälen","9","kvinnor",62
"Malung-Sälen","10","män",47
"Malung-Sälen","10","kvinnor",51
"Malung-Sälen","11","män",57
"Malung-Sälen","11","kvinnor",55
"Malung-Sälen","12","män",57
"Malung-Sälen","12","kvinnor",45
"Malung-Sälen","13","män",54
"Malung-Sälen","13","kvinnor",66
"Malung-Sälen","14","män",54
"Malung-Sälen","14","kvinnor",48
"Malung-Sälen","15","män",54
"Malung-Sälen","15","kvinnor",38
"Malung-Sälen","16","män",51
"Malung-Sälen","16","kvinnor",47
"Malung-Sälen","17","män",60
"Malung-Sälen","17","kvinnor",36
"Malung-Sälen","18","män",53
"Malung-Sälen","18","kvinnor",43
"Malung-Sälen","19","män",69
"Malung-Sälen","19","kvinnor",42
"Malung-Sälen","20","män",76
"Malung-Sälen","20","kvinnor",42
"Malung-Sälen","21","män",56
"Malung-Sälen","21","kvinnor",30
"Malung-Sälen","22","män",55
"Malung-Sälen","22","kvinnor",33
"Malung-Sälen","23","män",56
"Malung-Sälen","23","kvinnor",43
"Malung-Sälen","24","män",64
"Malung-Sälen","24","kvinnor",58
"Malung-Sälen","25","män",49
"Malung-Sälen","25","kvinnor",63
"Malung-Sälen","26","män",53
"Malung-Sälen","26","kvinnor",58
"Malung-Sälen","27","män",63
"Malung-Sälen","27","kvinnor",58
"Malung-Sälen","28","män",58
"Malung-Sälen","28","kvinnor",51
"Malung-Sälen","29","män",65
"Malung-Sälen","29","kvinnor",51
"Malung-Sälen","30","män",74
"Malung-Sälen","30","kvinnor",68
"Malung-Sälen","31","män",63
"Malung-Sälen","31","kvinnor",48
"Malung-Sälen","32","män",71
"Malung-Sälen","32","kvinnor",51
"Malung-Sälen","33","män",49
"Malung-Sälen","33","kvinnor",49
"Malung-Sälen","34","män",48
"Malung-Sälen","34","kvinnor",59
"Malung-Sälen","35","män",59
"Malung-Sälen","35","kvinnor",50
"Malung-Sälen","36","män",64
"Malung-Sälen","36","kvinnor",48
"Malung-Sälen","37","män",56
"Malung-Sälen","37","kvinnor",41
"Malung-Sälen","38","män",41
"Malung-Sälen","38","kvinnor",50
"Malung-Sälen","39","män",44
"Malung-Sälen","39","kvinnor",59
"Malung-Sälen","40","män",71
"Malung-Sälen","40","kvinnor",50
"Malung-Sälen","41","män",54
"Malung-Sälen","41","kvinnor",60
"Malung-Sälen","42","män",46
"Malung-Sälen","42","kvinnor",58
"Malung-Sälen","43","män",55
"Malung-Sälen","43","kvinnor",66
"Malung-Sälen","44","män",59
"Malung-Sälen","44","kvinnor",64
"Malung-Sälen","45","män",66
"Malung-Sälen","45","kvinnor",48
"Malung-Sälen","46","män",68
"Malung-Sälen","46","kvinnor",52
"Malung-Sälen","47","män",65
"Malung-Sälen","47","kvinnor",63
"Malung-Sälen","48","män",77
"Malung-Sälen","48","kvinnor",66
"Malung-Sälen","49","män",81
"Malung-Sälen","49","kvinnor",51
"Malung-Sälen","50","män",67
"Malung-Sälen","50","kvinnor",67
"Malung-Sälen","51","män",81
"Malung-Sälen","51","kvinnor",75
"Malung-Sälen","52","män",74
"Malung-Sälen","52","kvinnor",77
"Malung-Sälen","53","män",76
"Malung-Sälen","53","kvinnor",60
"Malung-Sälen","54","män",58
"Malung-Sälen","54","kvinnor",71
"Malung-Sälen","55","män",70
"Malung-Sälen","55","kvinnor",81
"Malung-Sälen","56","män",68
"Malung-Sälen","56","kvinnor",60
"Malung-Sälen","57","män",67
"Malung-Sälen","57","kvinnor",65
"Malung-Sälen","58","män",70
"Malung-Sälen","58","kvinnor",68
"Malung-Sälen","59","män",70
"Malung-Sälen","59","kvinnor",55
"Malung-Sälen","60","män",71
"Malung-Sälen","60","kvinnor",54
"Malung-Sälen","61","män",70
"Malung-Sälen","61","kvinnor",70
"Malung-Sälen","62","män",79
"Malung-Sälen","62","kvinnor",59
"Malung-Sälen","63","män",83
"Malung-Sälen","63","kvinnor",60
"Malung-Sälen","64","män",67
"Malung-Sälen","64","kvinnor",57
"Malung-Sälen","65","män",72
"Malung-Sälen","65","kvinnor",73
"Malung-Sälen","66","män",66
"Malung-Sälen","66","kvinnor",64
"Malung-Sälen","67","män",68
"Malung-Sälen","67","kvinnor",61
"Malung-Sälen","68","män",76
"Malung-Sälen","68","kvinnor",61
"Malung-Sälen","69","män",78
"Malung-Sälen","69","kvinnor",74
"Malung-Sälen","70","män",70
"Malung-Sälen","70","kvinnor",75
"Malung-Sälen","71","män",85
"Malung-Sälen","71","kvinnor",65
"Malung-Sälen","72","män",90
"Malung-Sälen","72","kvinnor",56
"Malung-Sälen","73","män",74
"Malung-Sälen","73","kvinnor",79
"Malung-Sälen","74","män",75
"Malung-Sälen","74","kvinnor",70
"Malung-Sälen","75","män",67
"Malung-Sälen","75","kvinnor",65
"Malung-Sälen","76","män",67
"Malung-Sälen","76","kvinnor",50
"Malung-Sälen","77","män",50
"Malung-Sälen","77","kvinnor",55
"Malung-Sälen","78","män",51
"Malung-Sälen","78","kvinnor",51
"Malung-Sälen","79","män",46
"Malung-Sälen","79","kvinnor",36
"Malung-Sälen","80","män",40
"Malung-Sälen","80","kvinnor",42
"Malung-Sälen","81","män",38
"Malung-Sälen","81","kvinnor",37
"Malung-Sälen","82","män",27
"Malung-Sälen","82","kvinnor",43
"Malung-Sälen","83","män",29
"Malung-Sälen","83","kvinnor",46
"Malung-Sälen","84","män",27
"Malung-Sälen","84","kvinnor",38
"Malung-Sälen","85","män",26
"Malung-Sälen","85","kvinnor",38
"Malung-Sälen","86","män",11
"Malung-Sälen","86","kvinnor",30
"Malung-Sälen","87","män",19
"Malung-Sälen","87","kvinnor",23
"Malung-Sälen","88","män",19
"Malung-Sälen","88","kvinnor",24
"Malung-Sälen","89","män",12
"Malung-Sälen","89","kvinnor",23
"Malung-Sälen","90","män",12
"Malung-Sälen","90","kvinnor",18
"Malung-Sälen","91","män",7
"Malung-Sälen","91","kvinnor",14
"Malung-Sälen","92","män",7
"Malung-Sälen","92","kvinnor",15
"Malung-Sälen","93","män",2
"Malung-Sälen","93","kvinnor",7
"Malung-Sälen","94","män",3
"Malung-Sälen","94","kvinnor",9
"Malung-Sälen","95","män",1
"Malung-Sälen","95","kvinnor",4
"Malung-Sälen","96","män",0
"Malung-Sälen","96","kvinnor",6
"Malung-Sälen","97","män",0
"Malung-Sälen","97","kvinnor",4
"Malung-Sälen","98","män",0
"Malung-Sälen","98","kvinnor",7
"Malung-Sälen","99","män",0
"Malung-Sälen","99","kvinnor",1
"Malung-Sälen","100","män",0
"Malung-Sälen","100","kvinnor",0
"Gagnef","0","män",55
"Gagnef","0","kvinnor",53
"Gagnef","1","män",50
"Gagnef","1","kvinnor",57
"Gagnef","2","män",77
"Gagnef","2","kvinnor",69
"Gagnef","3","män",55
"Gagnef","3","kvinnor",58
"Gagnef","4","män",74
"Gagnef","4","kvinnor",63
"Gagnef","5","män",61
"Gagnef","5","kvinnor",67
"Gagnef","6","män",56
"Gagnef","6","kvinnor",61
"Gagnef","7","män",72
"Gagnef","7","kvinnor",76
"Gagnef","8","män",58
"Gagnef","8","kvinnor",74
"Gagnef","9","män",75
"Gagnef","9","kvinnor",65
"Gagnef","10","män",64
"Gagnef","10","kvinnor",60
"Gagnef","11","män",84
"Gagnef","11","kvinnor",66
"Gagnef","12","män",70
"Gagnef","12","kvinnor",63
"Gagnef","13","män",68
"Gagnef","13","kvinnor",52
"Gagnef","14","män",59
"Gagnef","14","kvinnor",56
"Gagnef","15","män",55
"Gagnef","15","kvinnor",61
"Gagnef","16","män",63
"Gagnef","16","kvinnor",70
"Gagnef","17","män",52
"Gagnef","17","kvinnor",46
"Gagnef","18","män",69
"Gagnef","18","kvinnor",50
"Gagnef","19","män",57
"Gagnef","19","kvinnor",44
"Gagnef","20","män",44
"Gagnef","20","kvinnor",51
"Gagnef","21","män",62
"Gagnef","21","kvinnor",31
"Gagnef","22","män",36
"Gagnef","22","kvinnor",25
"Gagnef","23","män",46
"Gagnef","23","kvinnor",33
"Gagnef","24","män",45
"Gagnef","24","kvinnor",32
"Gagnef","25","män",47
"Gagnef","25","kvinnor",46
"Gagnef","26","män",46
"Gagnef","26","kvinnor",35
"Gagnef","27","män",51
"Gagnef","27","kvinnor",51
"Gagnef","28","män",64
"Gagnef","28","kvinnor",47
"Gagnef","29","män",72
"Gagnef","29","kvinnor",62
"Gagnef","30","män",75
"Gagnef","30","kvinnor",86
"Gagnef","31","män",64
"Gagnef","31","kvinnor",52
"Gagnef","32","män",53
"Gagnef","32","kvinnor",62
"Gagnef","33","män",60
"Gagnef","33","kvinnor",52
"Gagnef","34","män",50
"Gagnef","34","kvinnor",48
"Gagnef","35","män",50
"Gagnef","35","kvinnor",61
"Gagnef","36","män",50
"Gagnef","36","kvinnor",43
"Gagnef","37","män",57
"Gagnef","37","kvinnor",60
"Gagnef","38","män",46
"Gagnef","38","kvinnor",59
"Gagnef","39","män",65
"Gagnef","39","kvinnor",68
"Gagnef","40","män",47
"Gagnef","40","kvinnor",51
"Gagnef","41","män",57
"Gagnef","41","kvinnor",50
"Gagnef","42","män",53
"Gagnef","42","kvinnor",50
"Gagnef","43","män",51
"Gagnef","43","kvinnor",60
"Gagnef","44","män",65
"Gagnef","44","kvinnor",57
"Gagnef","45","män",76
"Gagnef","45","kvinnor",52
"Gagnef","46","män",50
"Gagnef","46","kvinnor",56
"Gagnef","47","män",63
"Gagnef","47","kvinnor",43
"Gagnef","48","män",64
"Gagnef","48","kvinnor",69
"Gagnef","49","män",66
"Gagnef","49","kvinnor",60
"Gagnef","50","män",58
"Gagnef","50","kvinnor",47
"Gagnef","51","män",67
"Gagnef","51","kvinnor",53
"Gagnef","52","män",60
"Gagnef","52","kvinnor",77
"Gagnef","53","män",84
"Gagnef","53","kvinnor",76
"Gagnef","54","män",81
"Gagnef","54","kvinnor",79
"Gagnef","55","män",76
"Gagnef","55","kvinnor",65
"Gagnef","56","män",88
"Gagnef","56","kvinnor",64
"Gagnef","57","män",68
"Gagnef","57","kvinnor",66
"Gagnef","58","män",56
"Gagnef","58","kvinnor",66
"Gagnef","59","män",65
"Gagnef","59","kvinnor",68
"Gagnef","60","män",57
"Gagnef","60","kvinnor",72
"Gagnef","61","män",69
"Gagnef","61","kvinnor",76
"Gagnef","62","män",62
"Gagnef","62","kvinnor",66
"Gagnef","63","män",72
"Gagnef","63","kvinnor",57
"Gagnef","64","män",56
"Gagnef","64","kvinnor",69
"Gagnef","65","män",62
"Gagnef","65","kvinnor",72
"Gagnef","66","män",74
"Gagnef","66","kvinnor",59
"Gagnef","67","män",70
"Gagnef","67","kvinnor",62
"Gagnef","68","män",83
"Gagnef","68","kvinnor",67
"Gagnef","69","män",74
"Gagnef","69","kvinnor",82
"Gagnef","70","män",61
"Gagnef","70","kvinnor",75
"Gagnef","71","män",86
"Gagnef","71","kvinnor",71
"Gagnef","72","män",79
"Gagnef","72","kvinnor",66
"Gagnef","73","män",66
"Gagnef","73","kvinnor",69
"Gagnef","74","män",79
"Gagnef","74","kvinnor",69
"Gagnef","75","män",70
"Gagnef","75","kvinnor",72
"Gagnef","76","män",64
"Gagnef","76","kvinnor",50
"Gagnef","77","män",48
"Gagnef","77","kvinnor",44
"Gagnef","78","män",46
"Gagnef","78","kvinnor",53
"Gagnef","79","män",33
"Gagnef","79","kvinnor",34
"Gagnef","80","män",35
"Gagnef","80","kvinnor",47
"Gagnef","81","män",33
"Gagnef","81","kvinnor",43
"Gagnef","82","män",38
"Gagnef","82","kvinnor",32
"Gagnef","83","män",33
"Gagnef","83","kvinnor",35
"Gagnef","84","män",21
"Gagnef","84","kvinnor",23
"Gagnef","85","män",22
"Gagnef","85","kvinnor",21
"Gagnef","86","män",29
"Gagnef","86","kvinnor",21
"Gagnef","87","män",12
"Gagnef","87","kvinnor",21
"Gagnef","88","män",12
"Gagnef","88","kvinnor",14
"Gagnef","89","män",12
"Gagnef","89","kvinnor",25
"Gagnef","90","män",13
"Gagnef","90","kvinnor",15
"Gagnef","91","män",5
"Gagnef","91","kvinnor",14
"Gagnef","92","män",5
"Gagnef","92","kvinnor",12
"Gagnef","93","män",4
"Gagnef","93","kvinnor",6
"Gagnef","94","män",4
"Gagnef","94","kvinnor",5
"Gagnef","95","män",0
"Gagnef","95","kvinnor",4
"Gagnef","96","män",0
"Gagnef","96","kvinnor",3
"Gagnef","97","män",1
"Gagnef","97","kvinnor",5
"Gagnef","98","män",1
"Gagnef","98","kvinnor",3
"Gagnef","99","män",0
"Gagnef","99","kvinnor",1
"Gagnef","100","män",0
"Gagnef","100","kvinnor",2
"Leksand","0","män",54
"Leksand","0","kvinnor",74
"Leksand","1","män",84
"Leksand","1","kvinnor",70
"Leksand","2","män",87
"Leksand","2","kvinnor",68
"Leksand","3","män",95
"Leksand","3","kvinnor",64
"Leksand","4","män",101
"Leksand","4","kvinnor",73
"Leksand","5","män",75
"Leksand","5","kvinnor",85
"Leksand","6","män",93
"Leksand","6","kvinnor",84
"Leksand","7","män",82
"Leksand","7","kvinnor",73
"Leksand","8","män",97
"Leksand","8","kvinnor",87
"Leksand","9","män",85
"Leksand","9","kvinnor",77
"Leksand","10","män",95
"Leksand","10","kvinnor",88
"Leksand","11","män",97
"Leksand","11","kvinnor",77
"Leksand","12","män",86
"Leksand","12","kvinnor",79
"Leksand","13","män",82
"Leksand","13","kvinnor",79
"Leksand","14","män",84
"Leksand","14","kvinnor",79
"Leksand","15","män",96
"Leksand","15","kvinnor",82
"Leksand","16","män",103
"Leksand","16","kvinnor",84
"Leksand","17","män",79
"Leksand","17","kvinnor",72
"Leksand","18","män",76
"Leksand","18","kvinnor",79
"Leksand","19","män",102
"Leksand","19","kvinnor",75
"Leksand","20","män",110
"Leksand","20","kvinnor",63
"Leksand","21","män",85
"Leksand","21","kvinnor",54
"Leksand","22","män",82
"Leksand","22","kvinnor",71
"Leksand","23","män",81
"Leksand","23","kvinnor",59
"Leksand","24","män",80
"Leksand","24","kvinnor",67
"Leksand","25","män",68
"Leksand","25","kvinnor",53
"Leksand","26","män",88
"Leksand","26","kvinnor",63
"Leksand","27","män",79
"Leksand","27","kvinnor",96
"Leksand","28","män",84
"Leksand","28","kvinnor",78
"Leksand","29","män",82
"Leksand","29","kvinnor",55
"Leksand","30","män",84
"Leksand","30","kvinnor",78
"Leksand","31","män",87
"Leksand","31","kvinnor",66
"Leksand","32","män",84
"Leksand","32","kvinnor",84
"Leksand","33","män",71
"Leksand","33","kvinnor",94
"Leksand","34","män",82
